trial_in_run,trial_global,val_rmse,best_iteration,best_score,param__n_estimators,param__learning_rate,param__max_depth,param__min_child_weight,param__subsample,param__colsample_bytree,param__reg_alpha,param__reg_lambda,param__gamma,param__objective,param__random_state,param__tree_method,param__n_jobs
128,128,367.7306457488317,67,0.8854777007612372,5000,0.1906558414819072,5,4.566198577687414,0.9194055294230494,0.6439705391557742,0.6281031863322358,0.9174374485318808,1.6756392047481654e-05,reg:squarederror,42,hist,8
129,129,359.2224113237735,180,0.8601098862393253,5000,0.1061140953264868,8,0.5333731600588629,0.7061470033299894,0.6507034174851121,6.14674238960458e-05,0.8438565348092525,3.73269361041837e-08,reg:squarederror,42,hist,8
130,130,371.6952631466765,658,0.8567704980333468,5000,0.0383018278586472,8,4.088695049338741,0.6436216040015382,0.8015354759143285,3.226567735693489,0.6105202566734129,0.1119548632538619,reg:squarederror,42,hist,8
131,131,344.5553191134719,98,0.8612931969884304,5000,0.1342666541461705,7,3.2616615030521023,0.9856104732488116,0.6243301629978023,0.0002045677643728,3.178370442865473,0.0149581355533194,reg:squarederror,42,hist,8
132,132,366.47156127352144,250,0.8632117830659226,5000,0.0434364661453861,10,0.6755346226225322,0.6323161909643168,0.843318969453376,3.90067799093912e-08,1.7741976654554268,0.0049852910551748,reg:squarederror,42,hist,8
133,133,360.6949563074924,176,0.8542611730383306,5000,0.0516925752948805,8,2.378349294877665,0.8389567420797254,0.717959098379956,0.0003547804419397,3.625506231970376,0.1373614409180187,reg:squarederror,42,hist,8
134,134,359.8447362356943,1214,0.8635192031885516,5000,0.0140882204948121,6,2.9087032010399936,0.9552364087953972,0.7655254284707653,0.2797518859562904,3.1363922557959927,0.0368563708125538,reg:squarederror,42,hist,8
135,135,374.0209659028308,407,0.8467647980419067,5000,0.0255055550140086,8,7.614342058196057,0.7497204093742147,0.6610555699074895,2.027054015455369,0.6811403695114877,0.3061589757359869,reg:squarederror,42,hist,8
136,136,354.8705746329036,3619,0.8588380577902642,5000,0.0132219392929538,4,10.542941844409093,0.7490587437503614,0.6520461814295373,3.466001942196053e-08,40.946732568634914,0.0011354040371941,reg:squarederror,42,hist,8
137,137,399.9206134699537,63,0.903130520384242,5000,0.074423031258539,9,2.126771695357276,0.8661362080011661,0.9001137001005913,0.6498742658402565,13.838574682119296,5.195024831949433,reg:squarederror,42,hist,8
138,138,368.2532257584005,446,0.8565559156823989,5000,0.0604159401954559,8,0.7641655943095362,0.8029650187872016,0.6618920703433046,0.0002186273878294,24.74683716186119,1.4158783725616118e-05,reg:squarederror,42,hist,8
139,139,366.37682983767286,1148,0.8649943566082008,5000,0.0529319714968059,4,11.35006012965846,0.8296400017325851,0.9228885484609376,0.404014034696154,44.4695985214386,0.232189050663869,reg:squarederror,42,hist,8
140,140,400.77828115001,352,0.8923411294683037,5000,0.0628459423243342,3,6.051389047727644,0.8631324911995553,0.8773884751422636,1.8221269415587922e-08,1.759992356694248,0.0727253235096569,reg:squarederror,42,hist,8
141,141,351.91241305982265,33,0.8778425540840147,5000,0.1581058564215726,8,0.5126571530292254,0.9479450826145752,0.8265284379045506,4.0463094752449216e-05,0.9609909828800264,0.0049951451653201,reg:squarederror,42,hist,8
142,142,388.8834511340322,366,0.8822802100799162,5000,0.0109618992092945,6,2.332923818834752,0.7814583162692069,0.6629637103380355,6.378760956935565e-06,2.2270798496456927,2.969387088038316,reg:squarederror,42,hist,8
143,143,390.9923812687492,894,0.8858614600026364,5000,0.0596629896710557,3,0.9453978365096568,0.9017743516499942,0.6199049969731828,5.4229268690011893e-08,3.84765348414428,6.548366197462075e-05,reg:squarederror,42,hist,8
144,144,354.9746552821836,195,0.8603383738362957,5000,0.06163453095832,9,1.530037130245696,0.9019772574673482,0.6455270032440806,7.39984632312984e-05,1.84273525373526,0.0127754525374582,reg:squarederror,42,hist,8
145,145,360.28648023629484,402,0.8595783353445335,5000,0.0429658896790465,7,0.6021836288039799,0.7581053584350516,0.8397299827777802,1.1726914887265408e-08,2.003589413778127,7.96353353018665e-07,reg:squarederror,42,hist,8
146,146,353.120947059397,870,0.8576349341396576,5000,0.0150850445844968,7,1.635500881853097,0.6479937374822197,0.7989541314453308,7.514413718403228e-05,0.9064448959249496,0.0006212138514602,reg:squarederror,42,hist,8
147,147,373.9626793717729,484,0.8724131554379713,5000,0.0199242023576289,8,0.6716316268993227,0.9447057448090356,0.6169209046251165,1.4745986408378864e-08,34.77722085295001,0.5741034047862268,reg:squarederror,42,hist,8
148,148,352.72969768659215,283,0.848391913416121,5000,0.0561151254811089,9,9.132011926166909,0.7670775839373922,0.6460693490655193,1.5406678898482592e-08,2.2310348960796267,0.1628918624086324,reg:squarederror,42,hist,8
149,149,357.4790192807117,271,0.8627947823507911,5000,0.0637088122811641,8,0.7172627268692343,0.9377937439258788,0.6973265899290935,0.0019945346924608,5.58335305056421,3.646701970648877e-05,reg:squarederror,42,hist,8
150,150,351.5832078741976,610,0.8494165671886549,5000,0.0253324102017214,8,1.238678609490684,0.9116471474413058,0.6305517509892085,0.0050005986892863,5.756780172634745,5.560749819233359e-07,reg:squarederror,42,hist,8
151,151,374.6477740482303,35,0.8613811203069408,5000,0.1023048469115369,8,9.825622410617402,0.9275794406099408,0.9260148023000055,1.3378876368266247e-06,0.9814279925663504,5.962744842249627e-07,reg:squarederror,42,hist,8
152,152,366.8500449013832,764,0.8686781275262738,5000,0.0607769846115159,4,1.032672507329438,0.909139235699024,0.7976468100069555,0.0616612645818432,16.54719190192648,0.0001096850185308,reg:squarederror,42,hist,8
153,153,368.7541245979306,29,0.8692570634010454,5000,0.1593501258417682,8,17.20805024499117,0.8508869627599087,0.6603829605572308,4.116956957114435e-08,3.831652648445538,5.313539534855135e-06,reg:squarederror,42,hist,8
154,154,389.68261698748864,1316,0.8879972455876455,5000,0.0227697719209316,3,2.1124016962373573,0.6296762624693151,0.7846969945785817,2.180043754268755e-08,2.7317767428560598,3.834363601852733e-06,reg:squarederror,42,hist,8
155,155,372.3080469470245,1065,0.8756859654559666,5000,0.0689811474278158,4,6.2022310262728615,0.802827126933582,0.7850846635709089,0.0009746469813527,19.169271076213118,1.1558218227773176,reg:squarederror,42,hist,8
156,156,366.4827751235837,207,0.8773412503590666,5000,0.03846954400863,6,1.8650617689885345,0.7902516111772278,0.6603444306782554,3.6046516468410295e-08,0.805329779755495,1.2363502061911262,reg:squarederror,42,hist,8
157,157,361.5304642501808,1591,0.867529420388286,5000,0.0279783982689961,4,3.945794310284234,0.6690235645745459,0.6990974894393137,8.706116388862144e-05,3.782801807344872,0.0005066783147576,reg:squarederror,42,hist,8
158,158,366.0266428652905,330,0.867787567188592,5000,0.0160891676945864,8,21.438799055357965,0.7549666238092464,0.9097859154294942,0.0128848535006841,0.6363573130492667,0.0047640813634231,reg:squarederror,42,hist,8
159,159,381.3578358923512,189,0.8734016248510744,5000,0.0272514012799461,8,0.7362340057038503,0.8713517379360324,0.7136587895512455,0.0326289347191998,10.282487190538916,1.4357680158800064,reg:squarederror,42,hist,8
160,160,353.9627144472269,251,0.8822341808797479,5000,0.1368242369889145,8,0.6980601805087824,0.8654448424024235,0.966698582022848,6.195632339037364e-06,10.258395539174202,0.009103668025756,reg:squarederror,42,hist,8
161,161,363.0903392777083,3002,0.8721398423815094,5000,0.014715328968112,4,1.7760427882165777,0.7506717224225201,0.9166647831454174,0.2082874266242731,10.94467334984558,0.2888223225684797,reg:squarederror,42,hist,8
162,162,367.9394947197948,285,0.8643797296617051,5000,0.0914466938075342,4,7.04206204408091,0.7693625465288415,0.7447312385387138,1.833914231979716e-05,1.1468215628919334,8.467085609430328e-07,reg:squarederror,42,hist,8
163,163,359.4499768760799,44,0.873990231960924,5000,0.1709798146700223,10,1.0974490089692857,0.9999906484412114,0.6619780691777619,4.593343402630644e-06,18.845616608843475,0.0003708577973163,reg:squarederror,42,hist,8
164,164,399.500507277649,852,0.8954147073714799,5000,0.0503799749797933,3,7.515888098839373,0.9505571090170968,0.8472125861974031,0.0023725641817982,1.017362034978477,4.242420420170196e-07,reg:squarederror,42,hist,8
165,165,349.1484887058873,768,0.8574665274176729,5000,0.0796916760978352,5,9.579491438975458,0.6174769711818057,0.7457197656523076,0.0299413283612834,43.46575334191966,0.0031286630932978,reg:squarederror,42,hist,8
166,166,392.4435275751471,181,0.8692946430762516,5000,0.0952540553216058,10,1.3033547300645891,0.6956673988982078,0.9862386548776144,0.1146389385748425,32.130588537065606,5.573725623673257e-07,reg:squarederror,42,hist,8
167,167,361.7761268922011,906,0.8673329014269198,5000,0.0762952544343145,10,3.310600949522616,0.7127086930815102,0.7527489736762842,0.0005586478042893,42.80616397192826,0.224916416900105,reg:squarederror,42,hist,8
168,168,357.3249899781414,396,0.8711905166933486,5000,0.1102712467744814,5,17.836081990127024,0.6208719213044018,0.79223626218473,2.1923453088187364e-05,36.94512262175148,0.0252702066874642,reg:squarederror,42,hist,8
169,169,377.0670720924836,638,0.8787840037562552,5000,0.0469044003673383,4,1.6064054142666475,0.9052467321166764,0.7091165198365427,1.4052573995626787,0.9855242528102534,8.654720393315389e-05,reg:squarederror,42,hist,8
170,170,374.6896008810626,61,0.8892721811690704,5000,0.1703381960075976,6,14.16419574431211,0.953851909487203,0.97218877085051,5.4209094426989166e-05,3.1036871295253685,2.3208837571992935e-05,reg:squarederror,42,hist,8
171,171,362.6050329859192,1245,0.8626307457800071,5000,0.0317990175855673,4,2.320713044342479,0.61127501821126,0.9723303618999812,0.3569329065444004,9.97450547210905,0.1325640419043995,reg:squarederror,42,hist,8
172,172,355.45392665254855,1653,0.86953388474122,5000,0.0151015383901247,7,21.39139730443176,0.7889819732191323,0.9324441943728704,0.0675414520104806,4.337008353540122,0.0034525049862088,reg:squarederror,42,hist,8
173,173,396.0185769560484,238,0.8843551758656542,5000,0.1508508512091613,3,1.425743688395906,0.9339852397129524,0.8195216981775342,0.0350843203571101,5.682154211184204,1.0015710038161507e-07,reg:squarederror,42,hist,8
174,174,363.9740119234443,269,0.8663030169248278,5000,0.0237043906004973,7,0.8234453693567028,0.6953758013839291,0.8555806928691241,0.0040299078464825,0.6677045048945347,0.3389920282586952,reg:squarederror,42,hist,8
175,175,387.3705813865756,522,0.8911034289218154,5000,0.0446984857549099,3,6.64785402673192,0.8300189830122534,0.8874177311169411,4.182614993795085e-06,0.5036150223367643,1.4974225074572813e-05,reg:squarederror,42,hist,8
176,176,363.6464889016997,473,0.8677655324062352,5000,0.0552650556886766,5,7.5914138041976305,0.6342455819949047,0.9898617963808888,4.065499445623568e-08,5.637530376433385,0.0003680859742936,reg:squarederror,42,hist,8
177,177,373.9495750001117,370,0.8697121482248097,5000,0.1931296299788091,3,2.4731804060131046,0.7880540312633944,0.8542683165874521,6.750793179858062,1.607942544979201,1.4001677810614218e-08,reg:squarederror,42,hist,8
178,178,364.3405932637588,306,0.8541578109324149,5000,0.1061422264909438,8,1.3419253844718233,0.8628417600043325,0.6414655469998758,0.0017263541535698,16.305264837984303,1.5873997542465374e-07,reg:squarederror,42,hist,8
179,179,348.2657120644757,756,0.8553111387971776,5000,0.0287310585013465,8,13.980149344152844,0.6700356508206834,0.9116570373913128,0.0001519169028231,12.295565518096724,0.0048486700306256,reg:squarederror,42,hist,8
180,180,373.379353252226,514,0.8822219643926347,5000,0.1137058542979573,4,9.3800773318238,0.9774420602848516,0.6147935160799103,6.521071102005491e-07,19.10682081550129,0.9378070010309404,reg:squarederror,42,hist,8
181,181,365.00178963487576,928,0.8604847894875357,5000,0.0257394716751335,7,4.12477228886168,0.9956490809184494,0.8172122790616744,1.9046881806135685e-06,16.05283870288281,5.247239372302372e-07,reg:squarederror,42,hist,8
182,182,360.9993088525488,3186,0.8665596646612448,5000,0.0291362805805437,3,17.31770324389668,0.7327698745525378,0.6497900032977534,2.051977379134883e-05,30.056820544560967,0.0489518770818449,reg:squarederror,42,hist,8
183,183,361.4480585315742,114,0.8746014760549099,5000,0.1458647043826749,9,2.0036802114354115,0.6747268870359755,0.8768273964450459,2.0235891522238973e-05,19.65856283952712,2.514700465705696e-06,reg:squarederror,42,hist,8
184,184,363.2897882892125,416,0.8606674889621351,5000,0.0128079625224408,9,0.6907392883978558,0.8409813195320909,0.9289365118159548,0.0008114645954154,2.194789433928736,5.255574535084191e-08,reg:squarederror,42,hist,8
185,185,343.84843451099243,370,0.8568128571748312,5000,0.0724228701042622,7,3.1036709840498693,0.8870651645246627,0.6666579088263654,9.88952493724654e-05,3.919487860456719,0.0347799986972936,reg:squarederror,42,hist,8
186,186,356.89374894866074,105,0.8740293950064134,5000,0.1534717168874604,9,1.5387602580725257,0.9920109116777116,0.9791617514412344,4.735550637349944e-08,9.41878926403584,1.861230564935776e-05,reg:squarederror,42,hist,8
187,187,384.6729001112079,180,0.8664768758370489,5000,0.110217331908622,5,24.72712707275801,0.6571117873450198,0.8430291613283422,0.107598874282226,0.5869051709971196,4.0281002218813647e-08,reg:squarederror,42,hist,8
188,188,364.9236159929109,247,0.8547237613347801,5000,0.1030082129950229,8,2.2025638931480884,0.979786844751968,0.6129541295918668,2.404049859123409e-07,3.9702252014194497,2.181125061756937e-05,reg:squarederror,42,hist,8
189,189,370.8342130495417,499,0.8791662691972908,5000,0.0378075322661917,4,5.241912075628564,0.8117839526145159,0.75921361838098,0.0070153061797041,1.5783136427551197,1.0496330894033352e-07,reg:squarederror,42,hist,8
190,190,361.626339791042,314,0.8613925170085424,5000,0.0906014314305995,10,4.1648504454176765,0.9654170023252746,0.6471043981962701,0.0943366286871847,12.79515722344743,8.533630392293412e-07,reg:squarederror,42,hist,8
191,191,414.50031453557045,68,0.9085884416536566,5000,0.0625274285235826,10,1.1347948904600356,0.6542913670922109,0.6296208156706175,3.580199898013932e-07,13.35702666795564,9.448473214120886,reg:squarederror,42,hist,8
192,192,363.4636246489506,76,0.851199074640472,5000,0.1133710082425082,8,7.699990030080865,0.8838161947278352,0.8199988589947562,4.104502693509081e-06,1.99013877232934,2.615454949841895e-07,reg:squarederror,42,hist,8
193,193,357.72572317297033,212,0.8654368321326857,5000,0.083784518121647,5,12.890869791634357,0.8035022980697203,0.6485449820313828,6.439072879417793e-07,0.9478153729886356,0.1298247656374453,reg:squarederror,42,hist,8
194,194,351.94376833934353,2417,0.8411040052688801,5000,0.0108192288532338,8,3.389130422311099,0.9932047830571142,0.6519084918855081,0.9082763823732212,0.6768091397669845,3.832126412324276e-05,reg:squarederror,42,hist,8
195,195,373.58135317089454,374,0.8669521666086991,5000,0.0856548810992146,10,4.302653671155745,0.9076658201498792,0.9293357598033564,4.610589068006315e-08,44.02805165831204,0.0060401441660482,reg:squarederror,42,hist,8
196,196,367.2305215189732,561,0.8569174360723429,5000,0.0384973039638157,8,0.8456065783833887,0.9316214912541596,0.820521377443653,0.001950176476714,17.160632033123647,1.449761692837536e-07,reg:squarederror,42,hist,8
197,197,362.6781313971121,1792,0.8716355031842906,5000,0.0451066807407428,3,15.04210467128946,0.8072408531696065,0.7216498171229871,2.86881561439326e-07,37.02078961910656,1.0696275058630936e-06,reg:squarederror,42,hist,8
198,198,362.0423155647452,52,0.8649010918412063,5000,0.1708850151984265,7,15.964969076989846,0.7002421235927996,0.8540228365550984,0.0009069278518847,0.8898372756950849,5.313998836431333e-06,reg:squarederror,42,hist,8
199,199,356.5838475752804,1125,0.8483738988357002,5000,0.0494391412768668,5,5.640205547280788,0.8322586004561014,0.6684802492223169,0.0041716963258298,31.83990708538057,1.092889565378715e-05,reg:squarederror,42,hist,8
0,200,373.00676362974446,706,0.873952265636428,5000,0.06790682803763562,3,10.412594423600476,0.6979567415213905,0.6558151714100575,8.364819722541105e-08,15.146263000684451,0.0008096527657152722,reg:squarederror,42,hist,8
